filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00010.wav,0.303954511880875,1410.4690961428,1512.62098289832,2767.27493333374,0.062980722716718,-173.707504272461,137.156402587891,-23.7665176391602,26.9893703460693,-16.6684226989746,4.19845056533814,-12.5666303634644,5.83484363555908,-2.88173699378967,-1.20868074893951,-1.96573638916016,1.80053520202637,-2.98837447166443,-1.86938858032227,-0.800155580043793,-3.02378153800964,-0.445196002721787,-1.99822735786438,-0.743598580360413,-4.98611259460449,blues
blues.00011.wav,0.367137461900711,1353.26046156586,1757.23094143237,2882.22423825102,0.043958917859907,-287.914947509766,123.980072021484,5.45975065231323,33.678092956543,1.09191465377808,14.7044706344605,-4.89855337142944,8.6549015045166,0.784047901630402,6.57092714309692,-4.87865829467773,-3.18086576461792,-5.55642080307007,-6.78962659835815,-2.64463949203491,-2.98492622375488,-3.3852014541626,-1.85638952255249,1.83615064620972,-4.89741992950439,blues
blues.00012.wav,0.269320040941238,1361.04546732789,1567.80459572962,2739.62510052849,0.069123920641447,-207.208084106445,132.799179077148,-15.4389848709106,60.9867210388184,0.725807547569275,12.4378261566162,1.1838366985321,-1.54078042507172,-17.8881530761719,8.35849475860596,-2.45206737518311,-0.613248527050018,0.384877651929855,2.60512733459473,-5.18892383575439,-9.5274543762207,-9.24439334869385,-2.84827327728271,-1.4187068939209,-5.93260669708252,blues
blues.00013.wav,0.26461586356163,1324.30435621219,1827.7375353763,2710.0336127975,0.051417300575658,-209.789260864258,124.458442687988,10.3103790283203,47.0180053710938,6.51023578643799,15.4054498672485,-1.99271094799042,6.71740627288818,-21.5541954040527,10.7217168807983,-5.52496671676636,-2.20593404769897,-3.03819298744202,8.64551734924316,-0.304230600595474,-0.637742340564728,-2.93988537788391,-1.70592164993286,-1.76958978176117,-7.76295757293701,blues
blues.00014.wav,0.32916271686554,1172.06569524519,1705.8175015242,2344.95248705979,0.045045834945821,-305.705169677734,113.060928344727,12.1187210083008,45.0300025939941,17.7697563171387,14.5799179077148,4.16673231124878,0.22527414560318,-7.02174758911133,13.6442708969116,8.93452835083008,1.29847860336304,5.95447731018066,8.54386711120606,1.11766386032105,0.591559290885925,0.057474188506603,-3.71234107017517,-1.00444769859314,-1.8024343252182,blues
blues.00015.wav,0.270312547683716,1420.52929349571,1731.19225194218,2930.54061275518,0.063717679711687,-238.518966674805,120.08455657959,-4.22788524627686,42.307071685791,5.92090892791748,13.9191598892212,5.36161851882935,1.90183341503143,-16.9332027435303,12.3452739715576,3.94701552391052,-1.38482284545898,0.021880466490984,3.58669376373291,-4.50395202636719,-5.5422682762146,-6.88821172714233,-4.82814168930054,1.73500573635101,-1.88881433010101,blues
blues.00016.wav,0.304322212934494,1455.00167227747,1825.88541460639,3009.85679980771,0.061350725014512,-233.763595581055,120.67350769043,-3.17108511924744,39.5409927368164,3.85745596885681,18.8404293060303,-3.6918249130249,4.43185424804688,-14.9780435562134,17.56764793396,1.8400661945343,2.53732895851135,-1.24045467376709,8.43924522399902,-0.210691824555397,-3.90611839294434,-4.47878265380859,-0.012436172924936,1.29361343383789,-2.08479619026184,blues
blues.00017.wav,0.302096277475357,1088.69816608098,1410.94795440806,2134.41209350208,0.048323970830108,-245.756439208984,140.485916137695,-2.76477122306824,60.436206817627,18.9379463195801,9.83354091644287,3.56388926506042,0.53268575668335,-16.3722400665283,6.63007926940918,7.26840782165527,-4.00889253616333,1.60825371742249,5.89937829971314,-3.02278518676758,-4.77298927307129,-3.02578663825989,-1.99393844604492,-0.055458966642618,-3.97534966468811,blues
blues.00018.wav,0.26992928981781,1537.65718254631,2054.77911310623,3495.65386225934,0.056131935710139,-252.533981323242,104.927490234375,15.3535776138306,42.6566352844238,6.7783989906311,21.6188926696777,-1.29968297481537,5.68436861038208,-16.6146564483643,12.1660928726196,-1.95330786705017,1.96055734157562,-0.881434738636017,7.77860355377197,2.39025449752808,1.77414059638977,1.33931732177734,3.63069868087769,4.91086053848267,-2.65194392204285,blues
blues.00019.wav,0.257259339094162,1195.41163967802,1481.28425884495,2234.87815266423,0.05887114817144,-236.665344238281,138.409057617188,-4.90346145629883,47.6245803833008,5.17925596237183,8.87948799133301,0.507105648517609,-3.81827354431152,-14.977520942688,10.4204254150391,-0.351181924343109,0.777829229831696,1.77730619907379,4.23542261123657,-0.463350653648376,-6.10569190979004,-5.38238143920898,-1.33758568763733,-3.71971750259399,-4.35315418243408,blues
blues.00020.wav,0.302732288837433,1389.9555104109,1911.48515169264,3005.77349116559,0.052560150807856,-230.412994384766,127.094184875488,7.15110015869141,39.7820892333984,1.95113241672516,17.4116878509521,-5.62557601928711,8.25252151489258,-18.105354309082,13.8393421173096,-3.76358485221863,2.56124329566956,-4.32945251464844,6.81775999069214,-6.15765953063965,-6.21475744247437,-4.5154333114624,-1.85059916973114,-0.53905600309372,1.50802636146545,blues
blues.00021.wav,0.321084797382355,1046.74884002137,1480.93376363575,1830.78892946981,0.047937351852748,-264.698394775391,138.855972290039,11.1864852905273,48.5203399658203,14.9151782989502,20.5728244781494,3.20781469345093,1.2471706867218,-15.8464078903198,15.9869089126587,3.36881399154663,-1.52012860774994,1.89472639560699,6.32555150985718,-0.986607015132904,-2.41285943984985,-3.68306231498718,0.496945410966873,5.04681587219238,-0.780009627342224,blues
blues.00022.wav,0.306450873613358,1156.07049638205,1497.66817596837,2170.05354464977,0.058613402186533,-233.860778808594,136.17024230957,3.28948879241943,48.9311943054199,8.69910430908203,13.9547529220581,5.35944700241089,0.381335198879242,-13.4902648925781,16.8717670440674,5.14525699615479,-2.25057721138,3.95919704437256,5.32255458831787,0.812028169631958,-1.10720074176788,-4.55655479431152,-2.43648934364319,3.31691265106201,-0.608485102653503,blues
blues.00023.wav,0.280714303255081,1210.19791701055,1497.82280924464,2522.10141586445,0.052482675841718,-227.264785766602,137.76237487793,-14.5004596710205,63.5568771362305,5.62669801712036,11.9615907669067,1.90622019767761,-1.88076674938202,-7.60911369323731,-2.47059416770935,-2.88414621353149,-9.4328145980835,-10.9169139862061,3.56943607330322,4.13958263397217,0.092947497963905,-2.97292733192444,-1.37693965435028,7.55049848556519,-3.0325186252594,blues
blues.00024.wav,0.263128578662872,1120.38761887587,1447.83993380587,2325.1026070893,0.047297899937113,-274.288757324219,130.417419433594,-6.39480113983154,70.4106750488281,13.2658548355103,9.46310520172119,7.72318744659424,-1.24534678459167,-0.575020730495453,-2.29999232292175,3.78348207473755,0.080914855003357,-0.939682364463806,2.29537272453308,4.29051303863525,-1.66192531585693,-10.44482421875,-6.79782581329346,-1.06816422939301,-1.59613013267517,blues
blues.00025.wav,0.290948420763016,1109.56962728165,1463.28813129974,2243.5697667739,0.051724932880225,-249.281982421875,130.997924804688,0.665436625480652,66.6961135864258,17.9058952331543,4.62295818328857,6.61003732681274,1.24537444114685,1.41917526721954,-1.58429312705994,-0.974159181118012,-3.57506465911865,-2.92691469192505,4.59868478775024,7.47811508178711,-0.178768619894981,-2.81885743141174,-2.667635679245,0.751666843891144,-0.533179104328156,blues
blues.00026.wav,0.278484463691711,1198.6076653608,1573.3089743924,2478.37668026195,0.051987591911765,-284.819519042969,108.785629272461,9.13195705413818,51.2590217590332,18.111255645752,7.62131595611572,8.78174686431885,2.37242579460144,0.011786398477852,2.25041651725769,4.20027780532837,-3.30373430252075,1.60156059265137,2.66051626205444,3.32345461845398,3.25891971588135,-4.55110597610474,0.493845283985138,5.93706560134888,3.23154401779175,blues
blues.00027.wav,0.288720965385437,1391.36770955604,1494.89243903578,2811.1080016145,0.072358972886029,-228.227996826172,130.353546142578,-23.2976188659668,70.1736679077149,1.1370587348938,7.60971832275391,0.9150071144104,1.9893205165863,-6.16129064559937,-9.39074420928955,-2.56614327430725,-4.52386093139648,-0.266734600067139,0.181102454662323,-1.51305770874023,1.4609512090683,-6.97643089294434,-8.31899929046631,4.24100685119629,0.979681730270386,blues
blues.00028.wav,0.275974303483963,1115.72911599413,1398.9547036552,2290.4444833289,0.048028432178793,-248.967666625977,139.038452148438,-16.2492389678955,57.0981140136719,20.1963577270508,10.1605634689331,4.58017635345459,0.339814871549606,-7.8678822517395,-3.46630620956421,-2.64062881469727,-2.84409403800964,-0.893325448036194,-2.40165114402771,2.57272100448608,-5.87396144866943,-12.4082746505737,-7.30189085006714,-0.932404696941376,-2.69927287101746,blues
blues.00029.wav,0.280456483364105,1649.29377146484,2190.2483057568,3761.42725516399,0.052926361745356,-233.724609375,101.183601379395,17.6502704620361,23.734354019165,2.07937073707581,25.9402942657471,-16.9677104949951,15.0941743850708,-22.2787895202637,4.40050840377808,-23.2016372680664,-6.04612588882446,-5.06535243988037,1.07317304611206,-5.78049278259277,-8.3055944442749,-11.3863458633423,-6.7253155708313,-10.0277061462402,-14.035267829895,blues
blues.00030.wav,0.263016134500504,1379.0817422027,2004.00085025105,3015.83176367792,0.039375801204528,-206.987594604492,117.781471252441,23.2562446594238,28.2940654754639,-1.09959709644318,18.8649368286133,-21.9537086486816,17.8551158905029,-25.5833587646484,2.12855076789856,-17.7890529632568,-8.01546669006348,-17.616340637207,-8.13855457305908,-8.64615631103516,-15.538987159729,-15.3315048217773,-9.66487121582031,-10.1033096313477,-17.8351001739502,blues
blues.00031.wav,0.253487110137939,1331.07397010507,1973.64343728952,2900.17412971048,0.042967238293344,-221.802536010742,110.843070983887,18.6209850311279,30.9229946136475,3.29133033752441,22.5874443054199,-20.4183006286621,12.1209936141968,-26.3479518890381,-4.3562707901001,-26.4066734313965,-13.0377235412598,-12.6522264480591,-1.82190597057343,-7.26009654998779,-6.66025161743164,-14.682692527771,-11.7192640304565,-11.0252151489258,-13.3872594833374,blues
blues.00032.wav,0.276317179203033,1309.42456401392,1882.91936745703,2764.09995253241,0.039393185831076,-288.801727294922,105.899620056152,18.7913208007813,23.6884880065918,5.70511102676392,25.5491542816162,-13.4672050476074,12.4247331619263,-11.9438180923462,1.57549858093262,-15.6362619400024,-6.66524696350098,-11.7187995910645,-2.95233845710754,-7.38049936294556,-15.6935892105103,-10.9585475921631,-10.8773956298828,-18.504186630249,-19.1107406616211,blues
blues.00033.wav,0.260668754577637,1430.58200347263,2075.60234349858,3246.73036746565,0.041969889826819,-239.01091003418,108.669212341309,34.1493492126465,30.2427921295166,-0.470996528863907,27.2965145111084,-21.3890838623047,14.1558446884155,-24.5056304931641,-1.87682032585144,-28.0522651672363,-11.258264541626,-16.4841003417969,-7.63635730743408,-12.7962913513184,-15.3520307540894,-13.7322816848755,-7.40016078948975,-10.0839538574219,-13.2851400375366,blues
blues.00034.wav,0.262248456478119,1536.78307588471,2157.13809990355,3601.02822507498,0.045700403928019,-217.211196899414,105.791168212891,15.618613243103,25.2630596160889,-1.43799889087677,30.1953964233398,-17.7136421203613,17.3214988708496,-27.2095413208008,4.33982849121094,-20.0634288787842,-10.6959047317505,-14.2248811721802,-5.1562123298645,-3.47157835960388,-6.18427801132202,-15.3253192901611,-6.84577894210815,-9.82835483551025,-13.9413909912109,blues
blues.00035.wav,0.28833019733429,1506.97939245029,2096.63763110446,3404.79607833059,0.045430186363197,-171.786056518555,120.280235290527,15.3365812301636,21.0972785949707,-5.41002035140991,24.1924743652344,-24.140308380127,18.5453243255615,-22.3529872894287,1.30263900756836,-20.7612953186035,-4.98454523086548,-17.1195945739746,-7.8980770111084,-15.321159362793,-9.3501501083374,-8.90612983703613,-8.51696395874023,-14.3300085067749,-19.9352016448975,blues
blues.00036.wav,0.233230367302895,1247.24481504879,1908.05272190404,2620.59248696909,0.036903782894737,-200.220733642578,116.345176696777,18.0607852935791,25.288818359375,0.315825760364533,24.1767768859863,-22.2230777740479,11.183144569397,-26.841911315918,-7.64365673065186,-24.8720359802246,-12.0152854919434,-17.009241104126,-8.11537647247314,-11.9590129852295,-12.6179761886597,-14.1877794265747,-8.20447540283203,-15.0247678756714,-10.322151184082,blues
blues.00037.wav,0.248627424240112,1188.1683365998,1682.86015044111,2339.63585254209,0.048160328584559,-328.673797607422,102.696868896484,19.8760623931885,26.7312545776367,7.15825605392456,22.7166423797607,-6.95679712295532,12.8043518066406,-10.7087488174438,-0.419348746538162,-12.3639755249023,-8.89717769622803,-9.23851871490479,-9.10932636260986,-9.00383567810059,-7.64076566696167,-7.19091510772705,-9.36847591400147,-4.47005987167358,-3.68880081176758,blues
blues.00038.wav,0.265883177518845,1513.42210699194,2140.60677890344,3449.67914026219,0.044378038530379,-192.667175292969,111.190765380859,21.3727226257324,26.3983402252197,-0.646122097969055,23.4867362976074,-25.4645500183105,16.9377307891846,-16.9770545959473,5.78863525390625,-25.7302055358887,-5.04472637176514,-17.6318206787109,-7.92168664932251,-15.1524038314819,-12.3425455093384,-17.2277660369873,-7.77172708511353,-13.0339593887329,-17.9457492828369,blues
blues.00039.wav,0.255320757627487,1151.34044095238,1709.19393755201,2312.5776828258,0.035338788578754,-301.686279296875,111.539207458496,21.8956565856934,16.1455879211426,8.19159030914307,22.0859642028809,-8.61363697052002,1.4919228553772,-17.0745182037354,-8.33753395080566,-17.0112857818604,-10.5728816986084,-15.6870174407959,-12.5987730026245,-12.2456607818604,-14.543065071106,-10.0923004150391,-5.78028535842896,-7.77604818344116,-7.18664264678955,blues
blues.00040.wav,0.397724807262421,2272.49507876292,2356.85593729716,5108.31911069321,0.097657005853328,-110.26008605957,90.7018127441406,-2.52748727798462,74.0532760620117,-11.7473020553589,39.214672088623,-13.1718187332153,20.5352745056152,-17.1636428833008,12.8287134170532,-21.4335803985596,5.95240545272827,-8.03358554840088,4.23986721038818,-16.4855518341064,6.54250335693359,-5.6959433555603,-3.64086318016052,-4.85688352584839,1.85451674461365,blues
blues.00041.wav,0.386950492858887,2390.77219447133,2463.39408832083,5403.78399072417,0.102288875048375,-107.16153717041,88.4661712646484,-4.17495441436768,55.4841918945313,-8.00736522674561,38.4156646728516,-6.39944219589233,28.57448387146,-19.82057762146,13.2470960617065,-19.2418518066406,12.0728025436401,-4.58004856109619,3.79173946380615,-16.9910621643066,11.6245899200439,-7.3602032661438,-3.65730261802673,-7.17743825912476,1.97719216346741,blues
blues.00042.wav,0.377519071102142,2302.11304724899,2367.69587471337,5188.55195886949,0.097864487591912,-159.544982910156,69.7796020507812,-4.39641952514648,76.8539505004883,3.92052841186523,45.1731758117676,-4.86625385284424,32.201976776123,-9.79695701599121,7.8119044303894,-21.8275985717773,9.6837100982666,-2.58912420272827,3.30730533599854,-14.9669809341431,10.2358102798462,-4.08413314819336,-5.85018396377564,-2.47423362731934,6.65041780471802,blues
blues.00043.wav,0.399025499820709,2155.65492263755,2372.40360414164,5012.01969300261,0.087165383731618,-109.16535949707,100.621490478516,-8.61472034454346,47.3584747314453,-6.55596017837524,39.6136131286621,-8.51813411712647,29.5646705627441,-16.5759601593018,13.1656351089478,-24.2097949981689,6.58577442169189,-8.64262008666992,4.91225814819336,-15.4428043365479,1.53875088691711,-6.73247385025024,1.41777455806732,-3.96175050735474,3.28746056556702,blues
blues.00044.wav,0.390211760997772,2279.12455764956,2375.10211967805,5198.36023289353,0.092570490881386,-109.509284973145,86.9224090576172,-8.60798645019531,64.4945602416992,-6.30412721633911,43.6395111083984,-8.28675365447998,28.546106338501,-14.0797939300537,8.12504100799561,-21.4914016723633,11.0874805450439,-5.08579444885254,3.97635960578918,-12.8597421646118,12.3438587188721,0.026216112077236,-0.741568505764008,-5.12661981582642,3.30344152450562,blues
blues.00045.wav,0.429510891437531,1739.01962094565,2290.40173892151,4551.15581311678,0.048051863631966,-163.211135864258,89.7910461425781,12.9792537689209,80.691276550293,3.66078519821167,39.7419776916504,-5.40383148193359,26.5004997253418,-13.160740852356,2.71021270751953,-20.5523567199707,6.00864028930664,-2.9100604057312,-0.434612363576889,-17.5454730987549,4.15453433990479,-5.99022722244263,-7.86042165756226,-8.56509590148926,1.85771179199219,blues
blues.00046.wav,0.38785120844841,1912.50688131753,2361.47465323093,4776.86278163095,0.058425950561146,-182.638275146484,90.6767959594727,14.1190843582153,67.5498275756836,2.69321370124817,38.4305267333984,-8.41089820861816,24.1274452209473,-13.7819910049438,4.83599615097046,-16.6820297241211,5.81170845031738,-5.14953327178955,0.192983850836754,-14.4807624816895,6.86288356781006,-4.44236183166504,-2.98688864707947,-4.81624794006348,5.40032482147217,blues
blues.00047.wav,0.336454391479492,2013.38243710076,2310.30551561593,4849.49567576311,0.075344971458978,-149.951690673828,93.6294784545899,6.34345531463623,71.5119400024414,-8.10751247406006,36.2072525024414,-9.77667236328125,17.6398048400879,-21.1157989501953,-0.137308180332184,-22.1992835998535,5.4304518699646,-7.46227025985718,-4.33587837219238,-12.4016408920288,9.62459850311279,-5.01418399810791,-3.70414566993713,2.34251141548157,4.16107702255249,blues
blues.00048.wav,0.379427701234817,2148.78619909212,2204.57406445851,4673.66340566346,0.098812327665441,-106.311027526855,102.630950927734,-20.155122756958,59.3603668212891,-9.9545431137085,33.6891822814941,-14.1703977584839,23.5099983215332,-13.3140659332275,16.0142841339111,-18.9169807434082,7.82136249542236,-7.78812074661255,4.04783439636231,-11.3409385681152,2.06021761894226,-5.73942470550537,0.464256465435028,-1.90908825397491,-3.12830829620361,blues
blues.00049.wav,0.277483522891998,1318.65682168187,1904.76117718038,3046.68157713332,0.039972925333785,-255.965774536133,110.823043823242,21.5052146911621,67.5712280273438,4.29980325698853,43.1054573059082,-4.50772476196289,10.4235334396362,-8.69432640075684,1.6581494808197,-20.5931549072266,-2.44292879104614,-7.13086462020874,-11.1639175415039,-12.6094083786011,2.74201011657715,-8.94884872436523,-7.94072771072388,-2.34415674209595,-0.705605924129486,blues
blues.00050.wav,0.400859713554382,1945.84842524633,2082.24662588838,4175.8747490567,0.085805981520898,-82.9790191650391,107.052124023438,-25.3204517364502,57.1249885559082,0.085439294576645,34.6968002319336,-11.0420198440552,20.5326957702637,-11.2131767272949,14.8341245651245,-10.2293338775635,12.5395812988281,-9.76230335235596,2.56225252151489,-6.30085277557373,2.99678468704224,-8.71845531463623,-0.326581180095673,-2.9803466796875,0.71260017156601,blues
blues.00051.wav,0.393755555152893,1977.17237723504,1927.80369238392,3942.83449155258,0.106627095225426,-55.5792427062988,114.935852050781,-37.0528297424316,64.8965148925781,-7.13935375213623,15.2383842468262,-16.2226161956787,18.6308097839355,-9.74589157104492,21.4600429534912,-5.64141654968262,12.7823171615601,-16.5286808013916,3.79378724098206,-7.89087057113647,8.47761058807373,-4.06520986557007,3.20744156837463,-5.17825078964233,-1.27952325344086,blues
blues.00052.wav,0.339075475931168,1443.2652853188,1670.36991854705,3069.35644002153,0.067193849167957,-225.269729614258,117.645896911621,-14.5437574386597,64.8043518066406,12.9274663925171,19.0299625396729,10.6845474243164,9.88466167449951,-2.38568806648254,11.6883611679077,1.54295897483826,3.0501549243927,-7.63015556335449,-8.95781326293945,-4.35259437561035,-0.062078233808279,-2.55421876907349,-3.4375786781311,-3.86657476425171,1.31651508808136,blues
blues.00053.wav,0.412500768899918,2171.22174173874,1954.38378497814,4237.13271197151,0.13280229598007,-76.7179565429688,105.753532409668,-43.181755065918,60.9458503723145,-8.75863075256348,21.2270774841309,-12.8648462295532,18.6038455963135,-11.3849382400513,14.5417652130127,-6.04797077178955,12.7269582748413,-9.3668098449707,1.35085916519165,-3.60997247695923,6.99760866165161,-4.05300760269165,-0.271426141262054,-3.69609189033508,-0.504041373729706,blues
blues.00054.wav,0.45272833108902,2030.48522375162,1987.32041579511,4062.94209861165,0.103385996154218,-57.9787864685059,108.989112854004,-36.2001953125,64.032844543457,1.45468354225159,26.3007507324219,-17.4702224731445,20.42356300354,-9.52649974822998,18.1718673706055,-6.04702758789063,13.8626251220703,-11.2871217727661,4.66328477859497,-6.38899707794189,3.21377420425415,-8.07865905761719,-1.72366225719452,-5.42267370223999,-2.58236694335937,blues
blues.00055.wav,0.432836145162582,2032.09498692391,1976.29801390187,4023.52567029073,0.113166738220782,-98.6747512817383,104.79541015625,-35.109561920166,60.7016181945801,-2.83140349388123,22.2367916107178,-7.83651971817017,19.0300445556641,-11.5813646316528,17.0209484100342,-5.38607311248779,12.202054977417,-9.96146488189697,0.357867270708084,-4.2652530670166,6.13488674163818,-4.83001613616943,1.50369250774384,-1.49125397205353,3.5097770690918,blues
blues.00056.wav,0.391058593988419,1811.07608358329,2052.3325634592,3927.80958240615,0.075479513351393,-145.4345703125,102.82901763916,-12.517674446106,56.9934692382813,2.27134871482849,26.5914001464844,-4.27480125427246,17.3388080596924,-7.98559093475342,15.235424041748,-6.93459892272949,7.45721626281738,-10.4704427719116,-2.36048460006714,-6.78362274169922,2.67113375663757,-4.7608790397644,-0.949004948139191,0.024832332506776,-2.00531506538391,blues
blues.00057.wav,0.424283623695374,1886.68361927563,1913.22462264146,3828.10185199182,0.089923870452786,-92.7479782104492,115.339530944824,-35.0642700195313,57.8615531921387,1.84509122371674,26.6166095733643,-14.5524530410767,22.1332530975342,-8.20914649963379,11.0159502029419,-5.64360046386719,7.27717351913452,-10.2059726715088,1.33217489719391,-4.10589742660522,0.978302955627441,-6.55378675460815,-0.682511687278748,-2.1268265247345,-1.51824331283569,blues
blues.00058.wav,0.356588155031204,2068.37112468418,2033.9300469625,4231.49941270196,0.104371628894156,-95.4360275268555,105.216697692871,-26.953010559082,60.8308639526367,-4.82822275161743,21.5384693145752,-13.5147771835327,12.1221055984497,-20.2336330413818,12.1386566162109,-5.22701835632324,10.2625741958618,-9.43818664550781,3.86753368377686,-10.1874523162842,3.58809280395508,-3.10075211524963,0.194596990942955,0.842871904373169,-3.41657638549805,blues
blues.00059.wav,0.405961394309998,2235.90695144254,2100.00433480741,4390.03178741172,0.142288255248646,-86.2253036499024,91.9484481811523,-23.4086589813232,68.253288269043,-3.8958728313446,22.7452602386475,-9.89961338043213,16.8959770202637,-11.3975296020508,18.431676864624,-7.01526308059692,10.7710542678833,-11.9386854171753,1.00581431388855,-5.92349576950073,5.31816530227661,-6.14052581787109,1.94899082183838,-5.10275459289551,-0.666248321533203,blues
blues.00060.wav,0.430894136428833,1946.56565169977,1979.90993367767,3955.86774607561,0.09745368130805,-67.7709808349609,111.70418548584,-34.6461067199707,61.3348960876465,0.050250452011824,30.5606136322021,-12.7017250061035,21.1595668792725,-13.1311464309692,16.2822952270508,-6.33524608612061,12.2958326339722,-12.4779891967773,1.68127858638763,-5.1420693397522,4.64400291442871,-6.91921806335449,1.04071974754334,-4.73687171936035,-0.660036206245422,blues
